ID,Region,Region Link,Estate,Estate Link,Block and unit number,Floor,Room,Gross area(sq feet),Net floor area(sq feet),Property age(year),Address
548401,"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Village,https://www.28hse.com/en/buy/estate-4357,,,,500.0,,,
585731,"Tsuen Wan,Tai Wo Hau",https://www.28hse.com/en/buy/district-g49,Tsuen Lok Building,https://www.28hse.com/en/buy/estate-4617,,,,,247.0,,
432873,"Tsuen Wan,Tai Wo Hau",https://www.28hse.com/en/buy/district-g49,Belvedere Garden,https://www.28hse.com/en/buy/estate-4581,3座,High level,3,786.0,688.0,29.0,
608324,"Sai Kung,Clear Water Bay",https://www.28hse.com/en/buy/district-g41,Sea View Villa,https://www.28hse.com/en/buy/estate-5667,,,4,,1501.0,34.0,
589782,"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Park Royale,https://www.28hse.com/en/buy/estate-4257,8座A,High level,2,652.0,489.0,19.0,
603552,"Sai Kung,Clear Water Bay",https://www.28hse.com/en/buy/district-g41,The Giverny,https://www.28hse.com/en/buy/estate-5666,,,,3748.0,2371.0,13.0,
589789,"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,One Regent Place,https://www.28hse.com/en/buy/estate-6310,3座C,Mid level,4,1122.0,867.0,6.0,
589794,"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Villa By the Park,https://www.28hse.com/en/buy/estate-4254,5座B,High level,2,570.0,429.0,16.0,
608332,"Sai Kung,Clear Water Bay",https://www.28hse.com/en/buy/district-g41,Balmoral Garden,https://www.28hse.com/en/buy/estate-7079,,Low level,,1430.0,1081.0,,
282468,Tuen Mun,https://www.28hse.com/en/buy/district-g48,Tai Hing Gardens,https://www.28hse.com/en/buy/estate-4412,,,2,535.0,419.0,29.0,
608304,"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Village,https://www.28hse.com/en/buy/estate-4357,,,,700.0,,,
608251,Tuen Mun,https://www.28hse.com/en/buy/district-g48,Parkland Villas,https://www.28hse.com/en/buy/estate-4411,,High level,,564.0,381.0,18.0,
584066,"Tsuen Wan,Tai Wo Hau",https://www.28hse.com/en/buy/district-g49,Chung On Building,https://www.28hse.com/en/buy/estate-5527,,,,,398.0,48.0,
608261,Tuen Mun,https://www.28hse.com/en/buy/district-g48,Village,https://www.28hse.com/en/buy/estate-4477,,,3,780.0,653.0,,
608262,"ShaTin,Tai Wai,Fotan",https://www.28hse.com/en/buy/district-g44,Golden Lion Garden,https://www.28hse.com/en/buy/estate-4094,,,,530.0,336.0,31.0,
599132,,,,,,,,1400.0,,,
608269,"ShaTin,Tai Wai,Fotan",https://www.28hse.com/en/buy/district-g44,Golden Lion Garden,https://www.28hse.com/en/buy/estate-4094,,,,417.0,270.0,31.0,
409761,Tuen Mun,https://www.28hse.com/en/buy/district-g48,Kam Fai Garden,https://www.28hse.com/en/buy/estate-4434,,,3,691.0,573.0,30.0,
608266,"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Seasons Palace,https://www.28hse.com/en/buy/estate-4269,,,3,2548.0,907.0,12.0,
607133,"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Kingswood Villas,https://www.28hse.com/en/buy/estate-4390,中層,,2,709.0,547.0,22.0,
606847,Tuen Mun,https://www.28hse.com/en/buy/district-g48,Eldo Court,https://www.28hse.com/en/buy/estate-4454,,,,,426.0,31.0,
608250,"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Kingswood Villas,https://www.28hse.com/en/buy/estate-4390,,High level,2,576.0,442.0,21.0,
252575,"Fan Ling,Sheung Shui",https://www.28hse.com/en/buy/district-g46,Village,https://www.28hse.com/en/buy/estate-4196,,,4,2100.0,,,
548017,"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Village,https://www.28hse.com/en/buy/estate-4378,,,,2100.0,,,
603471,,,,,,Ground Floor,1,420.0,,,
501706,"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Village,https://www.28hse.com/en/buy/estate-4378,,,1,300.0,200.0,,
545678,"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Deep Bay Grove,https://www.28hse.com/en/buy/estate-4361,,,4,997.0,737.0,13.0,
491715,"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Village,https://www.28hse.com/en/buy/estate-4357,,,4,2100.0,,,
491057,"Fan Ling,Sheung Shui",https://www.28hse.com/en/buy/district-g46,Village,https://www.28hse.com/en/buy/estate-4231,,,5 + ,2100.0,,,
607375,"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Village,https://www.28hse.com/en/buy/estate-4357,,Ground Floor,3,700.0,,,
593813,"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Hung Fat House,https://www.28hse.com/en/buy/estate-6451,10/F D室,Mid level,3,590.0,475.0,36.0,
592888,"Fan Ling,Sheung Shui",https://www.28hse.com/en/buy/district-g46,Village,https://www.28hse.com/en/buy/estate-4231,,High level,3,700.0,,21.0,
608120,,,,,19座A,High level,5 + ,,1379.0,4.0,
608134,"Tsuen Wan,Tai Wo Hau",https://www.28hse.com/en/buy/district-g49,IndiHome,https://www.28hse.com/en/buy/estate-4572,,,,590.0,424.0,13.0,
608146,Tuen Mun,https://www.28hse.com/en/buy/district-g48,Village,https://www.28hse.com/en/buy/estate-4477,,Ground Floor,1,300.0,270.0,20.0,
593078,Sham Tseng,https://www.28hse.com/en/buy/district-g56,Hong Kong Garden,https://www.28hse.com/en/buy/estate-4544,,,,525.0,358.0,32.0,
603384,Tuen Mun,https://www.28hse.com/en/buy/district-g48,Hong Lai Garden,https://www.28hse.com/en/buy/estate-4473,,,2,469.0,362.0,29.0,
608154,Tuen Mun,https://www.28hse.com/en/buy/district-g48,Chelsea Heights,https://www.28hse.com/en/buy/estate-4414,,,,644.0,511.0,20.0,
608157,Tuen Mun,https://www.28hse.com/en/buy/district-g48,Pierhead Garden,https://www.28hse.com/en/buy/estate-4429,,,,734.0,609.0,30.0,
608313,Sham Tseng,https://www.28hse.com/en/buy/district-g56,Sea Crest Villa,https://www.28hse.com/en/buy/estate-4541,,High level,2,544.0,412.0,23.0,
608161,Tuen Mun,https://www.28hse.com/en/buy/district-g48,Oceania Heights,https://www.28hse.com/en/buy/estate-4425,,,,617.0,457.0,14.0,
608164,Tuen Mun,https://www.28hse.com/en/buy/district-g48,Siu Hong Court,https://www.28hse.com/en/buy/estate-4417,,,,567.0,467.0,34.0,
608165,Tuen Mun,https://www.28hse.com/en/buy/district-g48,Siu Hong Court,https://www.28hse.com/en/buy/estate-4417,,,,499.0,414.0,34.0,
608491,Sham Tseng,https://www.28hse.com/en/buy/district-g56,Sea Crest Villa,https://www.28hse.com/en/buy/estate-4541,,Low level,,599.0,460.0,22.0,
608105,"Fan Ling,Sheung Shui",https://www.28hse.com/en/buy/district-g46,Camellia Court,https://www.28hse.com/en/buy/estate-4190,,,,591.0,492.0,24.0,
608160,Tuen Mun,https://www.28hse.com/en/buy/district-g48,Oceania Heights,https://www.28hse.com/en/buy/estate-4425,,,,796.0,584.0,14.0,
608107,"Sai Kung,Clear Water Bay",https://www.28hse.com/en/buy/district-g41,Apartment,https://www.28hse.com/en/buy/estate-4026,,,,600.0,500.0,,
571441,"Tsuen Wan,Tai Wo Hau",https://www.28hse.com/en/buy/district-g49,Luk Yeung Sun Chuen,https://www.28hse.com/en/buy/estate-4579,,,,633.0,489.0,,
608122,"Kwai Chung,Kwai Fong",https://www.28hse.com/en/buy/district-g50,Highland Park,https://www.28hse.com/en/buy/estate-4669,1座高層,High level,2,596.0,481.0,19.0,
375932,Sham Tseng,https://www.28hse.com/en/buy/district-g56,Seaview Garden,https://www.28hse.com/en/buy/estate-4504,,Mid level,2,819.0,582.0,,
608123,"Fan Ling,Sheung Shui",https://www.28hse.com/en/buy/district-g46,Dawning Views,https://www.28hse.com/en/buy/estate-4170,,,,543.0,393.0,19.0,
528356,Sham Tseng,https://www.28hse.com/en/buy/district-g56,Peridot,https://www.28hse.com/en/buy/estate-4508,,,4,1400.0,1155.0,,
608110,"Tsuen Wan,Tai Wo Hau",https://www.28hse.com/en/buy/district-g49,IndiHome,https://www.28hse.com/en/buy/estate-4572,,,,433.0,312.0,12.0,
459332,Sham Tseng,https://www.28hse.com/en/buy/district-g56,Hong Kong Gold Coast,https://www.28hse.com/en/buy/estate-4501,,,2,610.0,476.0,,
589655,Ma On Shan,https://www.28hse.com/en/buy/district-g43,Double Cove,https://www.28hse.com/en/buy/estate-7508,,High level,2,985.0,790.0,5.0,
571468,Ma On Shan,https://www.28hse.com/en/buy/district-g43,Double Cove,https://www.28hse.com/en/buy/estate-7508,,High level,,,521.0,4.0,
596766,"Fan Ling,Sheung Shui",https://www.28hse.com/en/buy/district-g46,Village,https://www.28hse.com/en/buy/estate-4196,,High level,1,340.0,,,
608033,,,,,,,,,304.0,,
608034,"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Uptown,https://www.28hse.com/en/buy/estate-6210,,,,,1475.0,6.0,
567207,Tuen Mun,https://www.28hse.com/en/buy/district-g48,Grandeur Gardens,https://www.28hse.com/en/buy/estate-5708,,,,,417.0,31.0,
608128,"Sai Kung,Clear Water Bay",https://www.28hse.com/en/buy/district-g41,Lakeside Garden,https://www.28hse.com/en/buy/estate-4037,,,2,574.0,432.0,21.0,
605192,"Tsuen Wan,Tai Wo Hau",https://www.28hse.com/en/buy/district-g49,Tai Wah Building,https://www.28hse.com/en/buy/estate-4616,,,2,350.0,272.0,45.0,
488068,Tuen Mun,https://www.28hse.com/en/buy/district-g48,Tai Hing Gardens,https://www.28hse.com/en/buy/estate-4412,,,2,535.0,419.0,28.0,
608073,Tseung Kwan O,https://www.28hse.com/en/buy/district-g42,Oscar By The Sea,https://www.28hse.com/en/buy/estate-4010,8座F室,Mid level,2,,524.0,16.0,
593364,"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Emerald Green,https://www.28hse.com/en/buy/estate-5005,,,2,686.0,526.0,8.0,
608079,Ma On Shan,https://www.28hse.com/en/buy/district-g43,Double Cove,https://www.28hse.com/en/buy/estate-7508,1座C,Mid level,3,,790.0,4.0,
608050,"Tsuen Wan,Tai Wo Hau",https://www.28hse.com/en/buy/district-g49,IndiHome,https://www.28hse.com/en/buy/estate-4572,,,,608.0,435.0,12.0,
607945,"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Uptown,https://www.28hse.com/en/buy/estate-6210,,High level,,994.0,759.0,6.0,
608074,Tuen Mun,https://www.28hse.com/en/buy/district-g48,Yuet Wu Villa,https://www.28hse.com/en/buy/estate-4444,,,,,431.0,25.0,
608158,Tuen Mun,https://www.28hse.com/en/buy/district-g48,Melody Garden,https://www.28hse.com/en/buy/estate-4441,,,,679.0,591.0,35.0,
581025,"Tsuen Wan,Tai Wo Hau",https://www.28hse.com/en/buy/district-g49,Tsuen Wan Centre,https://www.28hse.com/en/buy/estate-4571,,,,406.0,324.0,38.0,
607973,Tseung Kwan O,https://www.28hse.com/en/buy/district-g42,Lohas Park,https://www.28hse.com/en/buy/estate-4064,,,,,684.0,9.0,
608418,"ShaTin,Tai Wai,Fotan",https://www.28hse.com/en/buy/district-g44,Granville Garden,https://www.28hse.com/en/buy/estate-4100,,,,1110.0,861.0,21.0,
607987,"Tai Po,Tai Wo",https://www.28hse.com/en/buy/district-g45,Mont Vert,https://www.28hse.com/en/buy/estate-8320,,Mid level,3,,737.0,3.0,
607990,"Fan Ling,Sheung Shui",https://www.28hse.com/en/buy/district-g46,Dawning Views,https://www.28hse.com/en/buy/estate-4170,,High level,,1264.0,988.0,19.0,
607993,"Fan Ling,Sheung Shui",https://www.28hse.com/en/buy/district-g46,Chinese Mansion,https://www.28hse.com/en/buy/estate-5462,,,2,500.0,371.0,,
600160,"Tsuen Wan,Tai Wo Hau",https://www.28hse.com/en/buy/district-g49,Tsuen Wan Centre,https://www.28hse.com/en/buy/estate-4571,,,,481.0,377.0,38.0,
448573,"Tsuen Wan,Tai Wo Hau",https://www.28hse.com/en/buy/district-g49,City Point,https://www.28hse.com/en/buy/estate-8385,,High level,3,,758.0,3.0,
608000,"Tai Po,Tai Wo",https://www.28hse.com/en/buy/district-g45,Tai Po Centre,https://www.28hse.com/en/buy/estate-4131,,,2,433.0,299.0,32.0,
608014,"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Kingswood Villas,https://www.28hse.com/en/buy/estate-4390,,High level,3,815.0,623.0,21.0,
608020,"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Kingswood Villas,https://www.28hse.com/en/buy/estate-4390,,,,586.0,448.0,21.0,
608026,"ShaTin,Tai Wai,Fotan",https://www.28hse.com/en/buy/district-g44,Grandeur Garden,https://www.28hse.com/en/buy/estate-4097,,,,416.0,314.0,33.0,
599387,"Fan Ling,Sheung Shui",https://www.28hse.com/en/buy/district-g46,Village,https://www.28hse.com/en/buy/estate-4196,,High level,3,700.0,,,
608092,"Fan Ling,Sheung Shui",https://www.28hse.com/en/buy/district-g46,Flora Plaza,https://www.28hse.com/en/buy/estate-4171,,,,538.0,392.0,23.0,
599572,"Tsuen Wan,Tai Wo Hau",https://www.28hse.com/en/buy/district-g49,H Cube,https://www.28hse.com/en/buy/estate-4627,,,,616.0,419.0,,
608100,Tuen Mun,https://www.28hse.com/en/buy/district-g48,Waldorf Garden,https://www.28hse.com/en/buy/estate-4485,,,,502.0,404.0,36.0,
608080,"ShaTin,Tai Wai,Fotan",https://www.28hse.com/en/buy/district-g44,Belair Gardens,https://www.28hse.com/en/buy/estate-4088,,,,1245.0,919.0,,
608132,"Tsuen Wan,Tai Wo Hau",https://www.28hse.com/en/buy/district-g49,H Cube,https://www.28hse.com/en/buy/estate-4627,,,,635.0,434.0,,
608029,"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Yoho Midtown,https://www.28hse.com/en/buy/estate-5542,,,,621.0,475.0,,
607986,Ma On Shan,https://www.28hse.com/en/buy/district-g43,Double Cove,https://www.28hse.com/en/buy/estate-7508,1座低中層,Mid level,4,,795.0,4.0,
608173,Tuen Mun,https://www.28hse.com/en/buy/district-g48,Siu Lung Court,https://www.28hse.com/en/buy/estate-4475,,,,497.0,376.0,27.0,
608189,Tuen Mun,https://www.28hse.com/en/buy/district-g48,Kam Men Mansion,https://www.28hse.com/en/buy/estate-6059,,,,465.0,385.0,36.0,
608237,"ShaTin,Tai Wai,Fotan",https://www.28hse.com/en/buy/district-g44,Grandeur Garden,https://www.28hse.com/en/buy/estate-4097,,,,463.0,340.0,33.0,
608166,Tuen Mun,https://www.28hse.com/en/buy/district-g48,Siu Hong Court,https://www.28hse.com/en/buy/estate-4417,,,,661.0,548.0,34.0,
608247,"ShaTin,Tai Wai,Fotan",https://www.28hse.com/en/buy/district-g44,Shatin Centre,https://www.28hse.com/en/buy/estate-4086,,Low level,2,377.0,301.0,36.0,
608248,"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Village,https://www.28hse.com/en/buy/estate-4357,,,,300.0,,,
608295,Ma On Shan,https://www.28hse.com/en/buy/district-g43,Monte Vista,https://www.28hse.com/en/buy/estate-4048,3座B,Mid level,4,1049.0,816.0,18.0,
608301,Tuen Mun,https://www.28hse.com/en/buy/district-g48,Elite Garden,https://www.28hse.com/en/buy/estate-6039,,Low level,3,1050.0,805.0,36.0,
596895,Sham Tseng,https://www.28hse.com/en/buy/district-g56,Dragon Inn Court,https://www.28hse.com/en/buy/estate-4511,A,High level,3,1213.0,970.0,27.0,
603385,Tuen Mun,https://www.28hse.com/en/buy/district-g48,Hong Lai Garden,https://www.28hse.com/en/buy/estate-4473,,,,469.0,362.0,29.0,
608129,"Tsuen Wan,Tai Wo Hau",https://www.28hse.com/en/buy/district-g49,Chelsea Court,https://www.28hse.com/en/buy/estate-4570,,,,497.0,360.0,12.0,
552683,"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Park Nara,https://www.28hse.com/en/buy/estate-6090,,,,,572.0,7.0,
572917,Tseung Kwan O,https://www.28hse.com/en/buy/district-g42,Park Central,https://www.28hse.com/en/buy/estate-4007,,Mid level,2,617.0,463.0,13.0,
575669,Tuen Mun,https://www.28hse.com/en/buy/district-g48,The Sherwood,https://www.28hse.com/en/buy/estate-4474,,,,767.0,568.0,13.0,
607893,"Fan Ling,Sheung Shui",https://www.28hse.com/en/buy/district-g46,King Shing Court,https://www.28hse.com/en/buy/estate-4179,,,,593.0,433.0,22.0,
534335,"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,The Reach,https://www.28hse.com/en/buy/estate-7742,,High level,4,,1237.0,5.0,
578506,Tuen Mun,https://www.28hse.com/en/buy/district-g48,Parkland Villas,https://www.28hse.com/en/buy/estate-4411,,,,715.0,499.0,18.0,
608208,,,,,38C,Mid level,3,,700.0,,
608180,Tuen Mun,https://www.28hse.com/en/buy/district-g48,Lee Bo Building,https://www.28hse.com/en/buy/estate-4455,,,,353.0,258.0,36.0,
607902,"Fan Ling,Sheung Shui",https://www.28hse.com/en/buy/district-g46,Cheung Wah Estate,https://www.28hse.com/en/buy/estate-6333,,,3,,490.0,,
490855,Tuen Mun,https://www.28hse.com/en/buy/district-g48,Century Gateway,https://www.28hse.com/en/buy/estate-7282,,,,,815.0,4.0,
607905,"Fan Ling,Sheung Shui",https://www.28hse.com/en/buy/district-g46,Ka Shing Court,https://www.28hse.com/en/buy/estate-4182,,,,593.0,433.0,23.0,
603502,Tuen Mun,https://www.28hse.com/en/buy/district-g48,Siu Hei Court,https://www.28hse.com/en/buy/estate-4424,,,,462.0,338.0,32.0,
607881,"Tsuen Wan,Tai Wo Hau",https://www.28hse.com/en/buy/district-g49,The Cairnhill,https://www.28hse.com/en/buy/estate-4577,,Mid level,3,1220.0,935.0,14.0,
576064,Tuen Mun,https://www.28hse.com/en/buy/district-g48,Parkland Villas,https://www.28hse.com/en/buy/estate-4411,,,,572.0,389.0,18.0,
600509,,,,,,,,610.0,465.0,,
576094,Tuen Mun,https://www.28hse.com/en/buy/district-g48,Beneville,https://www.28hse.com/en/buy/estate-4410,,,,586.0,448.0,14.0,
588925,Tuen Mun,https://www.28hse.com/en/buy/district-g48,South Hillcrest,https://www.28hse.com/en/buy/estate-4416,,,,781.0,572.0,13.0,
607828,"ShaTin,Tai Wai,Fotan",https://www.28hse.com/en/buy/district-g44,Double Haven,https://www.28hse.com/en/buy/estate-6412,,,4,2980.0,2250.0,16.0,
576123,Tuen Mun,https://www.28hse.com/en/buy/district-g48,The Sherwood,https://www.28hse.com/en/buy/estate-4474,,,,486.0,362.0,13.0,
286269,"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Uptown,https://www.28hse.com/en/buy/estate-6210,,,4,2072.0,1475.0,6.0,
603484,Tuen Mun,https://www.28hse.com/en/buy/district-g48,Sun Tuen Mun Centre,https://www.28hse.com/en/buy/estate-4426,H,High level,3,750.0,597.0,28.0,
607836,"Fan Ling,Sheung Shui",https://www.28hse.com/en/buy/district-g46,Sheung Shui Centre,https://www.28hse.com/en/buy/estate-4214,,,,442.0,330.0,25.0,
605650,Tuen Mun,https://www.28hse.com/en/buy/district-g48,Botania Villa,https://www.28hse.com/en/buy/estate-4437,,High level,2,594.0,482.0,20.0,
602188,"ShaTin,Tai Wai,Fotan",https://www.28hse.com/en/buy/district-g44,ShatinPark,https://www.28hse.com/en/buy/estate-4118,,,,417.0,268.0,33.0,
575867,Tuen Mun,https://www.28hse.com/en/buy/district-g48,Century Gateway,https://www.28hse.com/en/buy/estate-7282,,,2,,485.0,5.0,
583801,"Fan Ling,Sheung Shui",https://www.28hse.com/en/buy/district-g46,Fanling Town Center,https://www.28hse.com/en/buy/estate-4173,,Mid level,,608.0,454.0,25.0,
607856,"Fan Ling,Sheung Shui",https://www.28hse.com/en/buy/district-g46,Lung Fung Garden,https://www.28hse.com/en/buy/estate-4215,,,,431.0,336.0,27.0,
608288,"ShaTin,Tai Wai,Fotan",https://www.28hse.com/en/buy/district-g44,Mei Chung Court,https://www.28hse.com/en/buy/estate-4113,,,,830.0,645.0,22.0,
607865,"Fan Ling,Sheung Shui",https://www.28hse.com/en/buy/district-g46,Choi Po Court,https://www.28hse.com/en/buy/estate-4216,,,,468.0,351.0,33.0,
607754,,,,,,High level,3,700.0,700.0,,
579139,Sham Tseng,https://www.28hse.com/en/buy/district-g56,Sea Crest Villa,https://www.28hse.com/en/buy/estate-4541,,,,621.0,495.0,23.0,
607763,"Tsuen Wan,Tai Wo Hau",https://www.28hse.com/en/buy/district-g49,Tai Wah Building,https://www.28hse.com/en/buy/estate-4616,,,,,279.0,45.0,
607767,"ShaTin,Tai Wai,Fotan",https://www.28hse.com/en/buy/district-g44,Windsor Heights,https://www.28hse.com/en/buy/estate-7046,,,4,2860.0,2107.0,,
588153,Sham Tseng,https://www.28hse.com/en/buy/district-g56,Sea Crest Villa,https://www.28hse.com/en/buy/estate-4541,,,,599.0,460.0,23.0,
607771,"ShaTin,Tai Wai,Fotan",https://www.28hse.com/en/buy/district-g44,Festival City,https://www.28hse.com/en/buy/estate-5547,,High level,4,1103.0,844.0,8.0,
600959,Tseung Kwan O,https://www.28hse.com/en/buy/district-g42,Well On Garden,https://www.28hse.com/en/buy/estate-4013,,,,688.0,502.0,24.0,
607786,"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,The Brand,https://www.28hse.com/en/buy/estate-5488,,Mid level,3,,738.0,10.0,
607748,"Tsuen Wan,Tai Wo Hau",https://www.28hse.com/en/buy/district-g49,City Point,https://www.28hse.com/en/buy/estate-8385,,Mid level,2,,502.0,3.0,
607751,"ShaTin,Tai Wai,Fotan",https://www.28hse.com/en/buy/district-g44,Golden Lion Garden,https://www.28hse.com/en/buy/estate-4094,,,,417.0,266.0,31.0,
235207,"ShaTin,Tai Wai,Fotan",https://www.28hse.com/en/buy/district-g44,Parc Royale,https://www.28hse.com/en/buy/estate-4127,,High level,3,991.0,749.0,20.0,
607685,"ShaTin,Tai Wai,Fotan",https://www.28hse.com/en/buy/district-g44,Jubilee Garden,https://www.28hse.com/en/buy/estate-4084,,,,623.0,498.0,32.0,
607687,"Tsuen Wan,Tai Wo Hau",https://www.28hse.com/en/buy/district-g49,City Point,https://www.28hse.com/en/buy/estate-8385,,Mid level,2,,895.0,2.0,
607692,"ShaTin,Tai Wai,Fotan",https://www.28hse.com/en/buy/district-g44,City One Shatin,https://www.28hse.com/en/buy/estate-4080,,,,622.0,504.0,31.0,
607690,"Tsuen Wan,Tai Wo Hau",https://www.28hse.com/en/buy/district-g49,Chelsea Court,https://www.28hse.com/en/buy/estate-4570,,,,612.0,450.0,11.0,
607753,"ShaTin,Tai Wai,Fotan",https://www.28hse.com/en/buy/district-g44,Garden Rivera,https://www.28hse.com/en/buy/estate-4107,,,,385.0,269.0,34.0,
607695,"Tsuen Wan,Tai Wo Hau",https://www.28hse.com/en/buy/district-g49,Chelsea Court,https://www.28hse.com/en/buy/estate-4570,,,,1201.0,893.0,11.0,
607704,"ShaTin,Tai Wai,Fotan",https://www.28hse.com/en/buy/district-g44,City One Shatin,https://www.28hse.com/en/buy/estate-4080,,,,980.0,819.0,31.0,
