ID,Status,Price,Price per feet(built-up),Price per feet(salesable area),Views #,Bookmarked #,Ads or renew date,Modified date,User last login,Expire date,Scrape Date
570286,For sale,16.5,11458.0,15610.0,821,0,2 months before,2 months before,7 days before,2018.07.19,07-07-2018
600471,For sale,4.76,,16414.0,381,0,32 days before,25 days before,1 days before,2018.09.03,07-07-2018
600883,For sale,4.4,,16604.0,310,0,32 days before,32 days before,1 days before,2018.09.03,07-07-2018
600844,For sale,3.68,,6691.0,3285,0,32 days before,16 hours before,1 days before,2018.09.03,07-07-2018
606891,For sale,4.7,,23267.0,215,0,23 days before,23 days before,5 days before,2018.09.12,07-07-2018
602137,For sale,39.86,,26328.0,336,0,30 days before,30 days before,1 hours before,2018.09.05,07-07-2018
600791,For sale,4.36,,14881.0,525,0,32 days before,25 days before,1 days before,2018.09.03,07-07-2018
600091,For sale,3.8,10270.0,14672.0,2493,0,33 days before,19 days before,1 days before,2018.09.02,07-07-2018
599917,For sale,4.96,,15076.0,610,0,33 days before,25 days before,1 days before,2018.09.02,07-07-2018
601644,For sale,9.96,12450.0,16436.0,865,1,30 days before,25 days before,1 days before,2018.09.04,07-07-2018
601520,For sale,15.58,13431.0,18394.0,410,0,31 days before,25 days before,1 days before,2018.09.04,07-07-2018
604012,For sale,3.98,,19801.0,765,0,27 days before,27 days before,1 days before,2018.09.08,07-07-2018
599415,For sale,4.28,,19543.0,785,0,34 days before,17 days before,1 days before,2018.09.01,07-07-2018
597652,For sale,5.8,,20000.0,505,0,36 days before,36 days before,1 days before,2018.08.29,07-07-2018
597435,For sale,3.4,,18994.0,1186,1,37 days before,37 days before,1 days before,2018.08.29,07-07-2018
600829,For sale,6.16,,14843.0,395,0,32 days before,25 days before,1 days before,2018.09.03,07-07-2018
589650,For sale,14.59,,21809.0,965,0,50 days before,6 days before,7 days before,2018.08.16,07-07-2018
599679,For sale,6.98,,12224.0,570,0,33 days before,32 days before,1 days before,2018.09.02,07-07-2018
600634,For sale,5.98,,15904.0,310,0,32 days before,25 days before,1 days before,2018.09.03,07-07-2018
568577,For sale,7.38,15974.0,23063.0,2436,0,5 days before,5 days before,4 days before,2018.09.29,07-07-2018
598634,For sale,4.41,,22850.0,537,0,35 days before,35 days before,1 days before,2018.08.31,07-07-2018
618722,For sale,12.5,16233.0,23020.0,185,0,5 days before,5 days before,1 days before,2018.09.29,07-07-2018
602116,For sale,9.2,12185.0,16341.0,290,0,30 days before,23 days before,8 hours before,2018.09.05,07-07-2018
618728,For sale,9.5,13475.0,19348.0,275,0,5 days before,,21 hours before,2018.09.29,07-07-2018
618747,For sale,5.28,13069.0,16762.0,240,0,5 days before,5 days before,5 days before,2018.09.29,07-07-2018
603949,For sale,5.38,,14010.0,920,0,27 days before,5 days before,8 hours before,2018.09.07,07-07-2018
618756,For sale,15.5,,20805.0,110,0,5 days before,3 days before,5 days before,2018.09.29,07-07-2018
596909,For sale,5.5,,12222.0,635,0,38 days before,5 days before,5 days before,2018.08.28,07-07-2018
618759,For sale,4.1,,19340.0,405,0,5 days before,1 days before,4 days before,2018.09.30,07-07-2018
618766,For sale,18.0,,18908.0,165,0,5 days before,,8 days before,2018.09.30,07-07-2018
618767,For sale,11.25,,19599.0,150,0,5 days before,,8 days before,2018.09.30,07-07-2018
618768,For sale,13.0,,16291.0,1260,0,5 days before,,8 days before,2018.09.30,07-07-2018
618824,For sale,8.8,10000.0,13476.0,245,0,5 days before,5 days before,8 hours before,2018.09.30,07-07-2018
618839,For sale,15.38,12453.0,16609.0,170,0,5 days before,5 days before,8 hours before,2018.09.30,07-07-2018
601702,For sale,8.2,14909.0,17634.0,300,0,30 days before,30 days before,1 days before,2018.09.04,07-07-2018
610148,For sale,4.85,9700.0,13547.0,395,0,18 days before,,8 days before,2018.09.17,07-07-2018
610147,For sale,6.01,10016.0,14517.0,245,0,18 days before,18 days before,1 days before,2018.09.17,07-07-2018
602820,For sale,5.78,,15707.0,660,0,29 days before,,1 days before,2018.09.06,07-07-2018
602286,For sale,6.6,16377.0,19242.0,460,0,30 days before,30 days before,3 days before,2018.09.05,07-07-2018
595430,For sale,5.2,,18705.0,320,0,40 days before,,4 days before,2018.08.26,07-07-2018
613861,For sale,4.8,,15484.0,350,0,13 days before,5 days before,1 days before,2018.09.22,07-07-2018
599706,For sale,4.8,,14545.0,450,0,33 days before,5 days before,1 days before,2018.09.02,07-07-2018
585650,For sale,6.5,,17615.0,720,0,56 days before,5 days before,1 days before,2018.08.10,07-07-2018
618723,For sale,5.98,,14913.0,175,0,5 days before,5 days before,7 hours before,2018.09.29,07-07-2018
581048,For sale,6.5,,15815.0,560,0,62 days before,62 days before,1 days before,2018.08.04,07-07-2018
599474,For sale,4.98,,16824.0,590,0,33 days before,33 days before,1 days before,2018.09.01,07-07-2018
618846,For sale,24.8,16021.0,20245.0,120,0,5 days before,5 days before,8 hours before,2018.09.30,07-07-2018
616249,For sale,5.0,15625.0,22422.0,215,0,9 days before,9 days before,1 days before,2018.09.26,07-07-2018
620176,For sale,3.98,,8057.0,140,0,5 days before,1 hours before,,2018.09.30,07-07-2018
597417,For sale,8.38,,17067.0,756,0,37 days before,25 days before,1 days before,2018.08.29,07-07-2018
620177,For sale,9.5,12179.0,14914.0,115,0,5 days before,1 hours before,,2018.09.30,07-07-2018
618872,For sale,4.78,,17256.0,190,0,5 days before,5 days before,1 days before,2018.09.30,07-07-2018
618888,For sale,42.0,22024.0,28075.0,190,0,5 days before,,5 days before,2018.09.30,07-07-2018
610057,For sale,11.98,18096.0,21279.0,290,0,18 days before,10 days before,7 hours before,2018.09.17,07-07-2018
579778,For sale,5.79,12425.0,18094.0,795,1,2 months before,42 days before,7 days before,2018.08.02,07-07-2018
577937,For sale,4.5,,15845.0,1465,1,2 months before,42 days before,4 days before,2018.07.30,07-07-2018
577470,For sale,11.0,22000.0,32448.0,325,0,2 months before,42 days before,6 days before,2018.07.29,07-07-2018
599306,For sale,9.5,,19348.0,360,0,34 days before,5 days before,1 days before,2018.09.01,07-07-2018
618904,For sale,4.8,9091.0,10762.0,175,0,5 days before,,3 days before,2018.09.30,07-07-2018
618845,For sale,5.1,14956.0,18214.0,190,0,5 days before,5 days before,8 hours before,2018.09.30,07-07-2018
603513,For sale,7.88,13111.0,16016.0,236,0,28 days before,28 days before,5 days before,2018.09.07,07-07-2018
603511,For sale,6.68,,12580.0,455,0,28 days before,13 days before,5 days before,2018.09.07,07-07-2018
603508,For sale,15.0,,16930.0,205,0,28 days before,6 days before,5 days before,2018.09.07,07-07-2018
618861,For sale,7.6,,19948.0,115,0,5 days before,5 days before,1 days before,2018.09.30,07-07-2018
571387,For sale,6.48,13846.0,21107.0,440,0,2 months before,42 days before,6 days before,2018.07.20,07-07-2018
604878,For sale,6.08,12459.0,17322.0,560,0,26 days before,18 days before,8 days before,2018.09.09,07-07-2018
563279,For sale,6.0,,10909.0,420,0,2 months before,2 months before,1 hours before,2018.07.09,07-07-2018
563291,For sale,4.3,,17269.0,390,0,2 months before,2 months before,1 hours before,2018.07.09,07-07-2018
563225,For sale,4.3,,10337.0,1335,0,2 months before,39 days before,1 hours before,2018.07.09,07-07-2018
563294,For sale,5.6,,11642.0,385,0,2 months before,2 months before,1 hours before,2018.07.09,07-07-2018
597319,For sale,4.28,12588.0,17833.0,586,0,37 days before,29 days before,7 days before,2018.08.29,07-07-2018
563397,For sale,4.3,,17269.0,485,0,2 months before,2 months before,1 hours before,2018.07.09,07-07-2018
563390,For sale,3.75,,17045.0,1350,0,2 months before,2 months before,1 hours before,2018.07.09,07-07-2018
563642,For sale,4.48,,15448.0,590,1,2 months before,46 days before,1 hours before,2018.07.09,07-07-2018
563784,For sale,3.58,,11365.0,1720,1,2 months before,2 months before,1 hours before,2018.07.09,07-07-2018
563977,For sale,4.7,,12842.0,350,0,2 months before,2 months before,1 hours before,2018.07.10,07-07-2018
563506,For sale,4.98,,13989.0,666,1,2 months before,2 months before,1 hours before,2018.07.09,07-07-2018
606663,For sale,5.28,,12878.0,295,0,23 days before,,1 hours before,2018.09.11,07-07-2018
575632,For sale,10.6,20384.0,28495.0,315,0,2 months before,42 days before,6 days before,2018.07.26,07-07-2018
606667,For sale,5.78,,17840.0,781,1,23 days before,1 days before,1 hours before,2018.09.11,07-07-2018
589809,For sale,8.2,12349.0,16599.0,535,0,30 days before,30 days before,6 hours before,2018.09.05,07-07-2018
563511,For sale,6.48,,17561.0,485,0,2 months before,2 months before,1 hours before,2018.07.09,07-07-2018
563228,For sale,3.78,,18439.0,795,0,2 months before,2 months before,1 hours before,2018.07.09,07-07-2018
579671,For sale,9.5,,18738.0,355,0,2 months before,42 days before,4 days before,2018.08.02,07-07-2018
603309,For sale,8.88,13097.0,18049.0,240,0,28 days before,28 days before,6 hours before,2018.09.06,07-07-2018
603310,For sale,8.88,13097.0,18049.0,280,0,28 days before,28 days before,6 hours before,2018.09.06,07-07-2018
606903,For sale,13.8,16312.0,22403.0,330,0,23 days before,6 hours before,6 hours before,2018.09.12,07-07-2018
606690,For sale,22.0,16579.0,16579.0,665,0,23 days before,21 days before,23 days before,2018.09.12,07-07-2018
606728,For sale,5.4,,14795.0,220,0,23 days before,23 days before,7 days before,2018.09.12,07-07-2018
549263,For sale,9.1,13304.0,18164.0,490,0,30 days before,30 days before,6 hours before,2018.09.05,07-07-2018
606747,For sale,4.88,,9208.0,230,0,23 days before,23 days before,1 hours before,2018.09.12,07-07-2018
563221,For sale,6.48,,17561.0,480,0,2 months before,2 months before,1 hours before,2018.07.09,07-07-2018
563981,For sale,2.38,,9958.0,2331,1,2 months before,21 days before,1 hours before,2018.07.10,07-07-2018
564079,For sale,3.85,,16042.0,565,0,2 months before,23 days before,1 hours before,2018.07.10,07-07-2018
564085,For sale,5.49,,12827.0,310,0,2 months before,2 months before,1 hours before,2018.07.10,07-07-2018
610254,For sale,7.18,11966.0,17950.0,210,0,18 days before,18 days before,6 days before,2018.09.17,07-07-2018
610374,For sale,25.98,20376.0,22789.0,180,1,18 days before,18 days before,5 days before,2018.09.17,07-07-2018
576413,For sale,6.98,15442.0,18272.0,535,0,2 months before,46 days before,5 hours before,2018.07.27,07-07-2018
603307,For sale,8.8,12884.0,17323.0,235,0,28 days before,28 days before,6 hours before,2018.09.06,07-07-2018
603099,For sale,9.48,16429.0,18847.0,550,0,29 days before,2 days before,43 minutes before,2018.09.06,07-07-2018
581675,For sale,10.5,,19849.0,395,0,61 days before,14 days before,21 minutes before,2018.08.05,07-07-2018
610424,For sale,18.0,20270.0,24129.0,241,0,17 days before,17 days before,8 days before,2018.09.17,07-07-2018
610399,For sale,6.8,,19767.0,325,0,18 days before,,1 days before,2018.09.17,07-07-2018
586461,For sale,4.0,,15564.0,1700,0,54 days before,15 days before,1 days before,2018.08.12,07-07-2018
605026,For sale,5.98,12355.0,15101.0,600,0,26 days before,26 days before,1 days before,2018.09.09,07-07-2018
610657,For sale,23.8,14875.0,19556.0,245,0,17 days before,17 days before,3 days before,2018.09.18,07-07-2018
610663,For sale,6.0,12903.0,17094.0,105,0,17 days before,17 days before,3 days before,2018.09.18,07-07-2018
613463,For sale,9.1,,13725.0,205,0,13 days before,6 days before,3 days before,2018.09.21,07-07-2018
616671,For sale,4.12,,18393.0,230,0,9 days before,9 days before,1 minutes before,2018.09.26,07-07-2018
552858,For sale,9.0,13533.0,17964.0,575,0,30 days before,30 days before,6 hours before,2018.09.05,07-07-2018
618987,For sale,5.18,,16444.0,95,0,5 days before,5 days before,5 days before,2018.09.30,07-07-2018
619000,For sale,5.5,,15625.0,175,0,5 days before,,1 days before,2018.09.30,07-07-2018
619033,For sale,4.38,12959.0,17450.0,380,0,5 days before,5 days before,8 hours before,2018.09.30,07-07-2018
610695,For sale,5.7,,15079.0,230,0,17 days before,17 days before,3 days before,2018.09.18,07-07-2018
610702,For sale,6.38,15714.0,18988.0,195,0,17 days before,17 days before,3 days before,2018.09.18,07-07-2018
610296,For sale,7.48,16923.0,22395.0,481,0,18 days before,1 days before,4 days before,2018.09.17,07-07-2018
606666,For sale,5.28,,12424.0,305,0,23 days before,,1 hours before,2018.09.11,07-07-2018
458914,For sale,7.0,9333.0,12844.0,2161,0,17 days before,17 days before,3 days before,2018.09.18,07-07-2018
610715,For sale,6.68,7858.0,13098.0,165,0,17 days before,17 days before,3 days before,2018.09.18,07-07-2018
569352,For sale,4.38,,11680.0,1125,0,2 months before,2 months before,1 hours before,2018.07.17,07-07-2018
610721,For sale,5.2,12177.0,19403.0,255,0,17 days before,17 days before,3 days before,2018.09.18,07-07-2018
597121,For sale,1.98,,9900.0,1075,0,37 days before,37 days before,1 days before,2018.08.29,07-07-2018
464510,For sale,5.48,,22367.0,1870,0,5 days before,5 days before,3 days before,2018.09.30,07-07-2018
606541,For sale,4.5,,23560.0,695,0,23 days before,23 days before,7 days before,2018.09.11,07-07-2018
606543,For sale,6.78,15236.0,20926.0,220,0,23 days before,23 days before,6 days before,2018.09.11,07-07-2018
605553,For sale,5.6,,16667.0,360,0,25 days before,23 days before,8 hours before,2018.09.10,07-07-2018
592995,For sale,6.68,,11823.0,360,0,44 days before,3 days before,3 hours before,2018.08.22,07-07-2018
606549,For sale,4.98,,14647.0,590,0,23 days before,23 days before,2 days before,2018.09.11,07-07-2018
606589,For sale,4.68,11700.0,17795.0,551,0,23 days before,23 days before,22 hours before,2018.09.11,07-07-2018
606593,For sale,5.98,9966.0,11818.0,386,0,23 days before,23 days before,22 hours before,2018.09.11,07-07-2018
606609,For sale,4.5,8737.0,11222.0,385,0,23 days before,23 days before,3 hours before,2018.09.11,07-07-2018
606629,For sale,4.38,,13477.0,442,0,23 days before,23 days before,1 days before,2018.09.11,07-07-2018
606579,For sale,48.0,,69264.0,195,0,23 days before,23 days before,23 hours before,2018.09.11,07-07-2018
600310,For sale,5.5,,10784.0,1207,0,32 days before,7 days before,8 days before,2018.09.02,07-07-2018
606643,For sale,7.28,,19108.0,185,0,23 days before,23 days before,12 days before,2018.09.11,07-07-2018
606547,For sale,5.98,,12204.0,535,0,23 days before,23 days before,2 days before,2018.09.11,07-07-2018
619043,For sale,13.0,11818.0,17426.0,160,0,5 days before,5 days before,5 days before,2018.09.30,07-07-2018
612532,For sale,4.98,15563.0,22232.0,200,0,15 days before,5 days before,5 days before,2018.09.20,07-07-2018
619051,For sale,24.5,,19291.0,75,0,5 days before,5 days before,5 days before,2018.09.30,07-07-2018
610711,For sale,6.6,10122.0,13069.0,200,0,17 days before,17 days before,3 days before,2018.09.18,07-07-2018
603311,For sale,9.0,13740.0,17647.0,1555,0,28 days before,28 days before,6 hours before,2018.09.06,07-07-2018
480199,For sale,10.8,12514.0,16981.0,2655,1,5 days before,5 days before,3 hours before,2018.09.30,07-07-2018
606358,For sale,7.78,13208.0,17642.0,565,0,24 days before,23 days before,7 hours before,2018.09.11,07-07-2018
594683,For sale,5.0,,11062.0,1325,0,41 days before,6 days before,8 days before,2018.08.24,07-07-2018
606365,For sale,4.25,,18805.0,415,0,24 days before,5 days before,5 days before,2018.09.11,07-07-2018
602721,For sale,5.99,,15931.0,165,0,29 days before,29 days before,3 days before,2018.09.06,07-07-2018
606651,For sale,4.98,,16711.0,280,0,23 days before,,1 hours before,2018.09.11,07-07-2018
540073,For sale,4.77,,18137.0,1135,0,33 days before,33 days before,1 hours before,2018.09.02,07-07-2018
601530,For sale,4.85,,13701.0,385,0,31 days before,21 days before,2 days before,2018.09.04,07-07-2018
602869,For sale,8.8,12447.0,15466.0,545,0,29 days before,24 days before,22 hours before,2018.09.06,07-07-2018
577291,For sale,4.5,,16605.0,1050,0,2 months before,24 days before,1 hours before,2018.07.29,07-07-2018
606227,For sale,2.7,,10757.0,2076,0,24 days before,24 days before,1 hours before,2018.09.11,07-07-2018
595344,For sale,7.0,,17032.0,260,0,40 days before,24 days before,22 hours before,2018.08.26,07-07-2018
598397,For sale,6.08,10742.0,15550.0,765,0,35 days before,24 days before,22 hours before,2018.08.30,07-07-2018
588281,For sale,15.0,15464.0,19405.0,325,0,52 days before,13 days before,2 hours before,2018.08.14,07-07-2018
606294,For sale,6.98,,15341.0,265,0,24 days before,24 days before,1 hours before,2018.09.11,07-07-2018
519694,For sale,8.0,10000.0,12841.0,920,0,50 days before,24 days before,3 days before,2018.08.16,07-07-2018
606360,For sale,9.5,15676.0,21205.0,180,0,24 days before,3 days before,1 days before,2018.09.11,07-07-2018
606298,For sale,6.78,,15409.0,290,0,24 days before,24 days before,1 hours before,2018.09.11,07-07-2018
606304,For sale,6.8,,17848.0,250,0,24 days before,24 days before,1 hours before,2018.09.11,07-07-2018
604884,For sale,5.75,,16962.0,520,0,24 days before,23 days before,1 hours before,2018.10.11,07-07-2018
598982,For sale,5.58,,16412.0,570,0,34 days before,24 days before,8 days before,2018.08.31,07-07-2018
591351,For sale,75.0,29832.0,37500.0,255,0,47 days before,47 days before,1 days before,2018.08.19,07-07-2018
602705,For sale,13.18,,21749.0,380,0,29 days before,29 days before,3 days before,2018.09.06,07-07-2018
599195,For sale,10.8,15630.0,20263.0,485,0,34 days before,20 days before,14 days before,2018.09.01,07-07-2018
