Region,Region Link,Estate,Estate Link,ID,Status,Price,Price per feet(built-up),Price per feet(salesable area),Block and unit number,Floor,Room,Gross area(sq feet),Net floor area(sq feet),Management Fee,Property age(year),Address,Views #,Bookmarked #,Ads or renew date,Modified date,User last login,Expire date,Scrape Date
Tsing Yi,https://www.28hse.com/en/buy/district-g51,Greenfield Garden,https://www.28hse.com/en/buy/estate-4656,595692,For sale,HK$ 6.70M ,"$11,632","$14,889",,High level,2,576 ,450 ,,28,No.1 Fung Shue Wo Road,235,0,45 days before,24 days before,5 days before,2018.08.26,07-12-2018
Tseung Kwan O,https://www.28hse.com/en/buy/district-g42,Lohas Park,https://www.28hse.com/en/buy/estate-4064,522609,For sale,HK$ 8.15M ,,"$16,633",,Mid level,3,,490 ,,1,NO. 1 LOHAS PARK ROAD,1538,0,2 months before,1 days before,10 hours before,2018.08.07,07-12-2018
Tseung Kwan O,https://www.28hse.com/en/buy/district-g42,Lohas Park,https://www.28hse.com/en/buy/estate-4064,595759,For sale,HK$ 7.40M ,"$10,819","$14,286",2座LC室,High level,2,684 ,518 ,,10,NO. 1 LOHAS PARK ROAD,440,0,45 days before,,1 days before,2018.08.26,07-12-2018
Tuen Mun,https://www.28hse.com/en/buy/district-g48,Orchid Court,https://www.28hse.com/en/buy/estate-6447,595695,For sale,HK$ 4.00M ,"$10,000","$15,094",,Mid level,2,400 ,265 ,,39,NO.32 YAN OI TONG CIRCUIT,945,0,45 days before,45 days before,10 days before,2018.08.26,07-12-2018
"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Ho Shun King Building,https://www.28hse.com/en/buy/estate-4276,595414,For sale,HK$ 4.50M ,"$9,868","$13,889",,,,456 ,324 ,,33,NO.3 FUNG YAU STREET SOUTH,335,0,45 days before,,4 hours before,2018.08.26,07-12-2018
"Tsuen Wan,Tai Wo Hau",https://www.28hse.com/en/buy/district-g49,Chelsea Court,https://www.28hse.com/en/buy/estate-4570,571320,For sale,HK$ 15.00M ,"$12,489","$16,704",,,,"1,201 ",898 ,,12,NO.100 YEUNG UK ROAD,320,0,2 months before,2 months before,6 days before,2018.07.20,07-12-2018
Tseung Kwan O,https://www.28hse.com/en/buy/district-g42,Twin Peaks,https://www.28hse.com/en/buy/estate-8578,595616,For sale,HK$ 7.02M ,,"$18,871",1,Low level,1,,372 ,,2,No.9 Chi Shin Street,275,0,45 days before,44 days before,9 days before,2018.08.26,07-12-2018
Sham Tseng,https://www.28hse.com/en/buy/district-g56,Aqua Blue,https://www.28hse.com/en/buy/estate-4505,538981,For sale,HK$ 11.50M ,"$9,084","$12,313",,Low level,,"1,266 ",934 ,,16,NO.28 TSING FAT STREET,1881,1,2 months before,51 days before,5 hours before,2018.08.20,07-12-2018
Sham Tseng,https://www.28hse.com/en/buy/district-g56,The Hillgrove,https://www.28hse.com/en/buy/estate-4503,513496,For sale,HK$ 17.00M ,"$9,423","$12,734",,High level,3,"1,804 ","1,335 ",,2002,NO.9 TSING FAT LANE,1371,0,52 days before,45 days before,5 hours before,2018.08.18,07-12-2018
Tsing Yi,https://www.28hse.com/en/buy/district-g51,Greenfield Garden,https://www.28hse.com/en/buy/estate-4656,595711,For sale,HK$ 8.20M ,"$12,893","$16,599",10座 E單位,Mid level,3,636 ,494 ,,28,No.1 Fung Shue Wo Road,405,0,45 days before,44 days before,5 days before,2018.08.26,07-12-2018
Tsing Yi,https://www.28hse.com/en/buy/district-g51,Tierra Verde,https://www.28hse.com/en/buy/estate-4650,414415,For sale,HK$ 12.00M ,"$12,698","$15,957",,,2,945 ,752 ,,,NO.33 TSING KING ROAD TSING YI,745,0,58 days before,58 days before,3 hours before,2018.08.13,07-12-2018
"ShaTin,Tai Wai,Fotan",https://www.28hse.com/en/buy/district-g44,Scenery Garden,https://www.28hse.com/en/buy/estate-5211,595465,For sale,HK$ 16.48M ,"$9,543","$12,029",,,3,"1,727 ","1,370 ",,34,NOS.21-29 SUI WO ROAD,305,0,45 days before,40 days before,3 days before,2018.08.26,07-12-2018
"ShaTin,Tai Wai,Fotan",https://www.28hse.com/en/buy/district-g44,Festival City,https://www.28hse.com/en/buy/estate-5547,567737,For sale,HK$ 13.20M ,"$15,207","$20,214",,Low level,3,868 ,653 ,,8,NO.1 MEI TIN ROAD,510,0,2 months before,45 days before,5 days before,2018.07.15,07-12-2018
"Fan Ling,Sheung Shui",https://www.28hse.com/en/buy/district-g46,Avon Park,https://www.28hse.com/en/buy/estate-4178,584995,For sale,HK$ 5.50M ,"$9,683","$12,472",,Mid level,2,568 ,441 ,,24,NO.15 YAT MING ROAD,555,0,62 days before,62 days before,13 days before,2018.08.09,07-12-2018
"ShaTin,Tai Wai,Fotan",https://www.28hse.com/en/buy/district-g44,Yue Shing Court,https://www.28hse.com/en/buy/estate-4116,567138,For sale,HK$ 7.25M ,"$10,756","$13,158",,,,674 ,551 ,,38,NO.12 TAI CHUNG KIU ROAD,520,0,2 months before,43 days before,5 days before,2018.07.14,07-12-2018
"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,CURIO COURT,https://www.28hse.com/en/buy/estate-6200,595330,For sale,HK$ 6.00M ,"$8,535","$9,434",,,3,703 ,636 ,,23,屏康里20號,460,0,45 days before,45 days before,6 days before,2018.08.26,07-12-2018
"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Fu On Building,https://www.28hse.com/en/buy/estate-4338,595343,For sale,HK$ 5.30M ,"$9,138","$11,752",,,,580 ,451 ,,32,No.18 Kin Tak Street,235,0,45 days before,5 days before,6 days before,2018.08.26,07-12-2018
"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Green Lodge,https://www.28hse.com/en/buy/estate-5632,595359,For sale,HK$ 14.50M ,"$7,564","$10,693",,,,"1,917 ","1,356 ",,6,NO.23 MA FUNG LING ROAD,230,0,45 days before,5 days before,6 days before,2018.08.26,07-12-2018
Tseung Kwan O,https://www.28hse.com/en/buy/district-g42,Serenity Place,https://www.28hse.com/en/buy/estate-4008,595738,,HK$ 7.30M ,,"$12,086",,,,,604 ,,19,88 PO HONG ROAD,290,0,45 days before,,1 days before,2018.08.26,07-12-2018
"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Village,https://www.28hse.com/en/buy/estate-4357,521449,,HK$ 4.38M ,"$1,251",,,,3,"3,500 ",,,,--,2620,1,45 days before,45 days before,11 days before,2018.08.26,07-12-2018
Tseung Kwan O,https://www.28hse.com/en/buy/district-g42,The Beaumount,https://www.28hse.com/en/buy/estate-7556,595791,For sale,HK$ 9.30M ,,"$12,417",,High level,3,,749 ,,2,NO.8 SHEK KOK ROAD,340,0,45 days before,11 days before,5 days before,2018.08.26,07-12-2018
"Sai Kung,Clear Water Bay",https://www.28hse.com/en/buy/district-g41,Mount Pavilia,https://www.28hse.com/en/buy/estate-8779,595797,For sale,HK$ 20.00M ,,"$11,669",,,4,,"1,714 ",,2,663 Clear Water Bay Road,651,0,44 days before,,1 days before,2018.08.26,07-12-2018
,,,,595487,For sale,HK$ 6.60M ,"$9,429",,,Low level,3,700 ,,,,--,610,0,45 days before,,4 days before,2018.08.26,07-12-2018
Ma On Shan,https://www.28hse.com/en/buy/district-g43,Double Cove,https://www.28hse.com/en/buy/estate-7508,573431,For sale,HK$ 25.70M ,,"$17,675",,,4,,"1,454 ",,5,No.8 Wu Kai Sha Road,450,0,2 months before,2 months before,1 days before,2018.07.23,07-12-2018
Sham Tseng,https://www.28hse.com/en/buy/district-g56,Avignon,https://www.28hse.com/en/buy/estate-6011,227241,For sale,HK$ 7.88M ,"$6,954","$8,834",,,,"1,133 ",892 ,,,NO. 1 KWUN CHUI ROAD,7933,0,21 months before,2 months before,7 days before,2018.07.29,07-12-2018
"ShaTin,Tai Wai,Fotan",https://www.28hse.com/en/buy/district-g44,City One Shatin,https://www.28hse.com/en/buy/estate-4080,595846,For sale,HK$ 5.50M ,"$13,415","$18,092",36座,Low level,2,410 ,304 ,,31,NO.4 TAK LEE STREET,455,0,44 days before,,6 days before,2018.08.27,07-12-2018
"ShaTin,Tai Wai,Fotan",https://www.28hse.com/en/buy/district-g44,City One Shatin,https://www.28hse.com/en/buy/estate-4080,595851,For sale,HK$ 5.90M ,"$15,090","$18,043",29,High level,2,391 ,327 ,,31,NO.4 TAK LEE STREET,500,0,44 days before,,6 days before,2018.08.27,07-12-2018
"ShaTin,Tai Wai,Fotan",https://www.28hse.com/en/buy/district-g44,Yue Shing Court,https://www.28hse.com/en/buy/estate-4116,593363,For sale,HK$ 7.25M ,"$10,756","$13,158",,Mid level,2,674 ,551 ,,38,NO.12 TAI CHUNG KIU ROAD,600,0,48 days before,41 days before,6 hours before,2018.08.22,07-12-2018
Tuen Mun,https://www.28hse.com/en/buy/district-g48,Tuen Mun Town Plaza,https://www.28hse.com/en/buy/estate-4433,574181,For sale,HK$ 4.70M ,"$7,860","$10,731",,,2,598 ,438 ,,31,NO.1 TUEN SHUN STREET,365,0,2 months before,31 days before,8 days before,2018.07.25,07-12-2018
"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Apartment,https://www.28hse.com/en/buy/estate-4271,595925,For sale,HK$ 4.98M ,,"$11,396",永發大樓,High level,2,,437 ,,,--,295,0,44 days before,20 days before,3 days before,2018.08.27,07-12-2018
"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Park Nara,https://www.28hse.com/en/buy/estate-6090,595928,For sale,HK$ 6.00M ,"$9,287","$11,881",,High level,2,646 ,505 ,$ 4 sq feet,7,NO. 88 HUNG YUEN ROAD,315,0,44 days before,44 days before,2 days before,2018.08.27,07-12-2018
"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Central Park Towers,https://www.28hse.com/en/buy/estate-4377,449291,For sale For rent,HK$ 6.20M ,"$9,309","$12,351",,Mid level,2,666 ,502 ,,10,NO.2 TIN YAN ROAD,1620,0,44 days before,4 days before,2 days before,2018.08.27,07-12-2018
"Sai Kung,Clear Water Bay",https://www.28hse.com/en/buy/district-g41,House,https://www.28hse.com/en/buy/estate-6918,489602,For sale,HK$ 9.60M ,"$2,909",,,,,"3,300 ",,,,西貢,3911,2,56 days before,56 days before,4 hours before,2018.08.15,07-12-2018
"Sai Kung,Clear Water Bay",https://www.28hse.com/en/buy/district-g41,Hillview Court,https://www.28hse.com/en/buy/estate-4070,510550,For sale,HK$ 14.50M ,,"$12,554",,Mid level,3,,"1,155 ",,19,11 KA SHUE ROAD,2050,0,56 days before,2 days before,4 hours before,2018.08.15,07-12-2018
Tuen Mun,https://www.28hse.com/en/buy/district-g48,Lee Bo Building,https://www.28hse.com/en/buy/estate-4455,596035,For sale,HK$ 3.63M ,"$9,190","$14,637",,,,395 ,248 ,,36,NO.3 TSING HO SQUARE,1005,1,44 days before,12 days before,1 days before,2018.08.27,07-12-2018
Sham Tseng,https://www.28hse.com/en/buy/district-g56,Bellagio,https://www.28hse.com/en/buy/estate-4540,593113,For sale,HK$ 7.68M ,"$10,240","$13,357",,,,750 ,575 ,,15,33 CASTLE PEAK ROAD SHAM TSENG,460,0,49 days before,49 days before,5 hours before,2018.08.22,07-12-2018
"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Yoho Midtown,https://www.28hse.com/en/buy/estate-5542,596138,For sale,HK$ 12.80M ,"$12,367","$16,101",,High level,3,"1,035 ",795 ,,5,市地段 504 號,405,0,44 days before,9 days before,9 days before,2018.08.27,07-12-2018
Ma On Shan,https://www.28hse.com/en/buy/district-g43,Kam Ying Court,https://www.28hse.com/en/buy/estate-4055,528670,For sale,HK$ 5.70M ,"$8,005","$10,289",,,3,712 ,554 ,,27,NO.9 KAM YING ROAD,940,0,45 days before,19 days before,5 days before,2018.08.26,07-12-2018
"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Apartment,https://www.28hse.com/en/buy/estate-4271,595926,For sale,HK$ 3.68M ,,"$13,143",順發大樓,Low level,1,,280 ,,,--,635,0,44 days before,44 days before,3 days before,2018.08.27,07-12-2018
"Tsuen Wan,Tai Wo Hau",https://www.28hse.com/en/buy/district-g49,Tsuen Wan Centre,https://www.28hse.com/en/buy/estate-4571,571088,For sale,HK$ 4.58M ,"$11,280","$14,136",,High level,1,406 ,324 ,,38,NO.102 TSUEN KING CIRCUIT,335,0,2 months before,2 months before,4 hours before,2018.07.20,07-12-2018
Tseung Kwan O,https://www.28hse.com/en/buy/district-g42,Metro City,https://www.28hse.com/en/buy/estate-4000,595255,For sale,HK$ 6.90M ,"$11,183","$15,646",,Low level,2,617 ,441 ,,18,WAN HANG ROAD,345,0,45 days before,15 days before,10 hours before,2018.08.26,07-12-2018
"Fan Ling,Sheung Shui",https://www.28hse.com/en/buy/district-g46,Village,https://www.28hse.com/en/buy/estate-4196,581828,For sale,HK$ 4.30M ,"$6,142",,,,3,700 ,,,,--,1396,0,2 months before,52 days before,3 hours before,2018.08.05,07-12-2018
"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Kin Fai Building,https://www.28hse.com/en/buy/estate-5079,595276,,HK$ 4.50M ,"$10,765","$14,019",,,2,418 ,321 ,,25,NO.69 FUNG CHEUNG ROAD,380,0,45 days before,44 days before,1 days before,2018.08.26,07-12-2018
"ShaTin,Tai Wai,Fotan",https://www.28hse.com/en/buy/district-g44,Yu Chui Court,https://www.28hse.com/en/buy/estate-4091,595282,For sale,HK$ 8.80M ,,"$13,538",,,3,,650 ,,17,NO. 6 NGAU PEI SHA STREET,866,0,45 days before,,10 days before,2018.08.26,07-12-2018
Ma On Shan,https://www.28hse.com/en/buy/district-g43,Village,https://www.28hse.com/en/buy/estate-6884,595290,For sale,HK$ 6.30M ,"$9,000",,,,,700 ,,,,馬鞍山村屋,586,0,45 days before,30 days before,8 hours before,2018.08.26,07-12-2018
Sham Tseng,https://www.28hse.com/en/buy/district-g56,Bellagio,https://www.28hse.com/en/buy/estate-4540,593094,For sale,HK$ 12.80M ,"$12,178","$15,842",,,,"1,051 ",808 ,,15,33 CASTLE PEAK ROAD SHAM TSENG,295,0,49 days before,49 days before,5 hours before,2018.08.22,07-12-2018
"Tai Po,Tai Wo",https://www.28hse.com/en/buy/district-g45,Beautiful Garden,https://www.28hse.com/en/buy/estate-4241,595326,For sale,HK$ 5.50M ,"$14,512","$18,581",,High level,2,379 ,296 ,,26,NO.11 CHUI LOK STREET,505,0,45 days before,19 days before,2 days before,2018.08.26,07-12-2018
,,,,595346,For sale,HK$ 4.50M ,"$13,636",,,High level,1,330 ,,,3,--,805,0,45 days before,21 days before,9 days before,2018.08.26,07-12-2018
Tseung Kwan O,https://www.28hse.com/en/buy/district-g42,Park Central,https://www.28hse.com/en/buy/estate-4007,595772,For sale,HK$ 7.50M ,"$12,156","$16,129",2座D室,Low level,2,617 ,465 ,,15,9 TONG TAK STREET,475,0,45 days before,,1 days before,2018.08.26,07-12-2018
Sham Tseng,https://www.28hse.com/en/buy/district-g56,Avignon,https://www.28hse.com/en/buy/estate-6011,529539,For sale,HK$ 38.00M ,"$9,960","$15,416",,,,"3,815 ","2,465 ",,7,NO. 1 KWUN CHUI ROAD,971,0,2 months before,45 days before,7 days before,2018.07.13,07-12-2018
,,,,595816,For sale,HK$ 5.45M ,"$9,982","$11,450",大埔新興花園,Low level,2,546 ,476 ,$ 850,30,--,1996,0,44 days before,,8 days before,2018.08.26,07-12-2018
,,,,595387,For sale,HK$ 3.28M ,,"$7,371",,High level,2,,445 ,,20,--,1460,0,45 days before,18 days before,4 days before,2018.08.26,07-12-2018
"Tai Po,Tai Wo",https://www.28hse.com/en/buy/district-g45,Fook On Building,https://www.28hse.com/en/buy/estate-7644,590602,For sale,HK$ 4.10M ,"$10,250","$13,621",,,2,400 ,301 ,,,運頭街67號,480,0,53 days before,53 days before,5 days before,2018.08.18,07-12-2018
Tseung Kwan O,https://www.28hse.com/en/buy/district-g42,Lohas Park,https://www.28hse.com/en/buy/estate-4064,595709,For sale,HK$ 11.00M ,,"$14,550",1座RC室,Low level,3,,756 ,,2,NO. 1 LOHAS PARK ROAD,171,0,45 days before,,1 days before,2018.08.26,07-12-2018
"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Village,https://www.28hse.com/en/buy/estate-4357,596150,For sale,HK$ 3.75M ,"$5,357",,,Mid level,2,700 ,,,,大棠道266-272號,870,0,44 days before,43 days before,20 days before,2018.08.27,07-12-2018
Tseung Kwan O,https://www.28hse.com/en/buy/district-g42,Park Central,https://www.28hse.com/en/buy/estate-4007,596165,For sale,HK$ 12.80M ,"$15,184","$20,063",13,,,843 ,638 ,,13,9 TONG TAK STREET,316,0,44 days before,1 days before,9 days before,2018.08.27,07-12-2018
"ShaTin,Tai Wai,Fotan",https://www.28hse.com/en/buy/district-g44,King Tin Court,https://www.28hse.com/en/buy/estate-4121,590333,For sale,HK$ 5.85M ,"$11,250","$13,573",2房 高層,High level,2,520 ,431 ,,35,NO. 12 CHUI TIN STREET,596,0,54 days before,45 days before,10 days before,2018.08.17,07-12-2018
"ShaTin,Tai Wai,Fotan",https://www.28hse.com/en/buy/district-g44,Golden Lion Garden,https://www.28hse.com/en/buy/estate-4094,587894,For sale,HK$ 4.48M ,"$10,718","$16,593",1期,Low level,2,418 ,270 ,,31,NOS.5-7 CHUI TIN ST.,715,0,57 days before,45 days before,10 days before,2018.08.14,07-12-2018
"Tai Po,Tai Wo",https://www.28hse.com/en/buy/district-g45,Classical Gardens,https://www.28hse.com/en/buy/estate-4137,595351,For sale,HK$ 8.60M ,,"$14,052",,Mid level,2,,612 ,,21,NO.10 MA WO ROAD,360,0,45 days before,45 days before,8 days before,2018.08.26,07-12-2018
"ShaTin,Tai Wai,Fotan",https://www.28hse.com/en/buy/district-g44,Grandway Garden,https://www.28hse.com/en/buy/estate-4205,566604,For sale,HK$ 8.08M ,"$12,298","$13,765",,,,657 ,587 ,,29,NO.16 MEI TIN ROAD,485,0,2 months before,59 days before,1 days before,2018.07.13,07-12-2018
Ma On Shan,https://www.28hse.com/en/buy/district-g43,Kam Fung Court,https://www.28hse.com/en/buy/estate-4054,589595,For sale,HK$ 7.18M ,"$8,842","$11,947",,,3,812 ,601 ,,21,NO.638 SAI SHA ROAD,705,0,55 days before,45 days before,8 hours before,2018.08.16,07-12-2018
Ma On Shan,https://www.28hse.com/en/buy/district-g43,Ocean View,https://www.28hse.com/en/buy/estate-4045,588968,For sale,HK$ 9.30M ,"$10,508","$14,155",,Mid level,,885 ,657 ,,15,NO. 1 PO TAI STREET,390,0,56 days before,45 days before,8 hours before,2018.08.15,07-12-2018
"ShaTin,Tai Wai,Fotan",https://www.28hse.com/en/buy/district-g44,Dragons Range,https://www.28hse.com/en/buy/estate-8527,596143,For sale,HK$ 15.98M ,,"$15,759",,Mid level,3,,"1,014 ",,3,No.33 Lai Ping Road,275,0,44 days before,44 days before,3 days before,2018.08.27,07-12-2018
"Sai Kung,Clear Water Bay",https://www.28hse.com/en/buy/district-g41,Mount Pavilia,https://www.28hse.com/en/buy/estate-8779,589392,For sale,HK$ 18.00M ,,"$15,203",,Mid level,3,,"1,184 ",,2,663 Clear Water Bay Road,555,0,55 days before,45 days before,1 days before,2018.08.16,07-12-2018
"ShaTin,Tai Wai,Fotan",https://www.28hse.com/en/buy/district-g44,Kwong Lam Court,https://www.28hse.com/en/buy/estate-4106,593005,For sale,HK$ 4.85M ,"$9,065","$12,005",,,2,535 ,404 ,,28,NOS.66 SIU LEK YUEN ROAD,611,0,49 days before,45 days before,10 days before,2018.08.22,07-12-2018
Tseung Kwan O,https://www.28hse.com/en/buy/district-g42,Metro Town,https://www.28hse.com/en/buy/estate-4012,595180,For sale,HK$ 12.00M ,"$12,320","$16,416",,,3,974 ,731 ,,11,NO.8 KING LING ROAD,295,0,45 days before,43 days before,1 days before,2018.08.26,07-12-2018
Tuen Mun,https://www.28hse.com/en/buy/district-g48,Century Gateway,https://www.28hse.com/en/buy/estate-7282,295398,For sale,HK$ 6.88M ,,"$18,495",,,1,,372 ,,5,No.83 Tuen Mun Heung Sze Wui Road,2974,0,46 days before,46 days before,7 hours before,2018.08.25,07-12-2018
Tuen Mun,https://www.28hse.com/en/buy/district-g48,Century Gateway,https://www.28hse.com/en/buy/estate-7282,595014,For sale,HK$ 8.00M ,"$12,738","$16,563",,,,628 ,483 ,,5,No.83 Tuen Mun Heung Sze Wui Road,310,0,46 days before,46 days before,11 days before,2018.08.25,07-12-2018
"Kwai Chung,Kwai Fong",https://www.28hse.com/en/buy/district-g50,New Kwai Fong Gardens,https://www.28hse.com/en/buy/estate-4674,575865,For sale,HK$ 6.48M ,,"$15,614",,,,,415 ,,35,NO. 12 KWAI YI ROAD,300,0,2 months before,15 days before,2 days before,2018.07.27,07-12-2018
Tseung Kwan O,https://www.28hse.com/en/buy/district-g42,Park Central,https://www.28hse.com/en/buy/estate-4007,595064,For sale,HK$ 7.68M ,,"$20,000",,High level,2,,384 ,,13,9 TONG TAK STREET,310,0,46 days before,12 days before,12 days before,2018.08.25,07-12-2018
"Tai Po,Tai Wo",https://www.28hse.com/en/buy/district-g45,Village,https://www.28hse.com/en/buy/estate-4154,590593,For sale,HK$ 5.20M ,"$7,428","$7,429",,,,700 ,700 ,,,--,510,0,53 days before,53 days before,5 days before,2018.08.18,07-12-2018
Tseung Kwan O,https://www.28hse.com/en/buy/district-g42,Tseung Kwan O Plaza,https://www.28hse.com/en/buy/estate-4002,595088,For sale For rent,HK$ 6.80M ,,"$15,281",,High level,2,,445 ,,15,1 TONG TAK STREET,1305,0,46 days before,46 days before,29 days before,2018.08.25,07-12-2018
"Sai Kung,Clear Water Bay",https://www.28hse.com/en/buy/district-g41,Mount Pavilia,https://www.28hse.com/en/buy/estate-8779,589943,For sale,HK$ 15.74M ,,"$16,260",,Low level,3,,968 ,,2,663 Clear Water Bay Road,641,0,54 days before,54 days before,48 minutes before,2018.08.17,07-12-2018
"ShaTin,Tai Wai,Fotan",https://www.28hse.com/en/buy/district-g44,The Palazzo,https://www.28hse.com/en/buy/estate-4207,595106,For sale,HK$ 99.00M ,,"$39,521",,,,,"2,505 ",,9,NO.28 LOK KING STREET,520,0,46 days before,12 days before,12 days before,2018.08.25,07-12-2018
"ShaTin,Tai Wai,Fotan",https://www.28hse.com/en/buy/district-g44,Jubilee Garden,https://www.28hse.com/en/buy/estate-4084,595111,For sale For rent,HK$ 7.50M ,"$12,038","$15,060",,,2,623 ,498 ,,32,NOS.2-18 LOK KING STREET,1016,0,46 days before,46 days before,2 days before,2018.08.25,07-12-2018
Tseung Kwan O,https://www.28hse.com/en/buy/district-g42,Residence Oasis,https://www.28hse.com/en/buy/estate-4001,595254,For sale,HK$ 8.00M ,"$11,834","$15,810",,Low level,,676 ,506 ,,13,NO.15 PUI SHING ROAD,375,0,45 days before,45 days before,10 hours before,2018.08.26,07-12-2018
"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,One Regent Place,https://www.28hse.com/en/buy/estate-6310,585317,For sale,HK$ 7.78M ,"$9,848","$12,902",1,Low level,3,790 ,603 ,,,NO.18 PO YIP STREET,545,0,61 days before,10 days before,9 days before,2018.08.10,07-12-2018
