Region,Region Link,Estate,Estate Link,ID,Status,Price,Price per feet(built-up),Price per feet(salesable area),Block and unit number,Floor,Room,Gross area(sq feet),Net floor area(sq feet),Management Fee,Property age(year),Address,Views #,Bookmarked #,Ads or renew date,Modified date,User last login,Expire date,Scrape Date
"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Village,https://www.28hse.com/en/buy/estate-4357,594629,For sale,HK$ 3.70M ,,"$5,286",,Mid level,,,700 ,,18,,1256,0,41 days before,9 days before,2 days before,2018.08.24,07-07-2018
,,,,608483,For sale,HK$ 3.48M ,,"$8,509",,High level,,,409 ,,36,,420,0,21 days before,17 days before,2 days before,2018.09.14,07-07-2018
Sham Tseng,https://www.28hse.com/en/buy/district-g56,Aqua Blue,https://www.28hse.com/en/buy/estate-4505,575568,For sale For rent,HK$ 20.00M ,"$12,135","$16,260",,Mid level,4,"1,648 ","1,230 ",,16,,711,0,42 days before,21 days before,2 days before,2018.08.24,07-07-2018
Tseung Kwan O,https://www.28hse.com/en/buy/district-g42,Lohas Park,https://www.28hse.com/en/buy/estate-4064,571189,For sale,HK$ 20.08M ,,"$17,583",緻藍天一座鑽海,Mid level,4,,"1,142 ",$ 3640,4,,610,0,2 months before,21 days before,18 days before,2018.07.20,07-07-2018
Ma On Shan,https://www.28hse.com/en/buy/district-g43,Double Cove,https://www.28hse.com/en/buy/estate-7508,335257,For sale,HK$ 7.75M ,"$12,128","$15,594",,,3,639 ,497 ,,4,,5402,1,28 days before,20 days before,6 days before,2018.10.06,07-07-2018
,,,,608497,For sale,HK$ 4.85M ,"$6,929",,,,3,700 ,,,,,470,0,21 days before,4 days before,8 days before,2018.09.14,07-07-2018
Ma On Shan,https://www.28hse.com/en/buy/district-g43,Oceanaire,https://www.28hse.com/en/buy/estate-5809,369546,For sale,HK$ 10.00M ,"$10,582","$13,928",,,,945 ,718 ,,,,2928,0,28 days before,20 days before,6 days before,2018.10.06,07-07-2018
Ma On Shan,https://www.28hse.com/en/buy/district-g43,The Waterside,https://www.28hse.com/en/buy/estate-4051,603279,For sale,HK$ 6.80M ,"$10,149","$14,108",,,,670 ,482 ,,19,,300,0,28 days before,20 days before,6 days before,2018.09.06,07-07-2018
Ma On Shan,https://www.28hse.com/en/buy/district-g43,The Waterside,https://www.28hse.com/en/buy/estate-4051,463644,For sale,HK$ 7.20M ,"$10,746","$14,938",,,,670 ,482 ,,19,,3577,0,28 days before,20 days before,6 days before,2018.10.06,07-07-2018
"Fan Ling,Sheung Shui",https://www.28hse.com/en/buy/district-g46,Village,https://www.28hse.com/en/buy/estate-4196,580340,For sale,HK$ 3.95M ,"$5,642",,,Mid level,3,700 ,,,,,940,1,63 days before,20 days before,9 hours before,2018.08.02,07-07-2018
"Fan Ling,Sheung Shui",https://www.28hse.com/en/buy/district-g46,Village,https://www.28hse.com/en/buy/estate-4196,593696,For sale,HK$ 5.65M ,"$3,817",,,High level,3,"1,480 ",,,,,405,0,43 days before,43 days before,9 hours before,2018.08.23,07-07-2018
Ma On Shan,https://www.28hse.com/en/buy/district-g43,Sunshine City,https://www.28hse.com/en/buy/estate-4040,608081,For sale,HK$ 6.18M ,"$15,259","$19,252",,Low level,2,405 ,321 ,,22,,195,0,21 days before,21 days before,1 days before,2018.09.13,07-07-2018
Ma On Shan,https://www.28hse.com/en/buy/district-g43,Mountain Shore,https://www.28hse.com/en/buy/estate-4043,594607,For sale,HK$ 7.68M ,"$11,462","$15,059",,,,670 ,510 ,,18,,335,0,41 days before,41 days before,2 days before,2018.08.24,07-07-2018
,,,,608872,For sale,HK$ 8.58M ,"$6,129",,,,4,"1,400 ",,,2000,,490,0,20 days before,,8 days before,2018.09.15,07-07-2018
"ShaTin,Tai Wai,Fotan",https://www.28hse.com/en/buy/district-g44,Ravana Garden,https://www.28hse.com/en/buy/estate-4090,608879,For sale,HK$ 12.60M ,"$16,133","$19,535",,,,781 ,645 ,,30,,191,0,20 days before,,7 days before,2018.09.15,07-07-2018
"ShaTin,Tai Wai,Fotan",https://www.28hse.com/en/buy/district-g44,May Shing Court,https://www.28hse.com/en/buy/estate-5156,579441,For sale,HK$ 5.50M ,,"$14,436",,High level,2,,381 ,,26,,2025,0,2 months before,20 days before,7 days before,2018.08.01,07-07-2018
Tsing Yi,https://www.28hse.com/en/buy/district-g51,Serene garden,https://www.28hse.com/en/buy/estate-4686,608885,For sale,HK$ 7.50M ,"$10,593","$12,712",,Mid level,3,708 ,590 ,,27,,360,0,20 days before,20 days before,1 hours before,2018.09.15,07-07-2018
Tuen Mun,https://www.28hse.com/en/buy/district-g48,Century Gateway,https://www.28hse.com/en/buy/estate-7282,600381,For sale,HK$ 5.98M ,,"$16,032",,,,,373 ,,5,,350,2,32 days before,18 days before,22 hours before,2018.09.03,07-07-2018
"Tai Po,Tai Wo",https://www.28hse.com/en/buy/district-g45,The Golden Gate,https://www.28hse.com/en/buy/estate-8321,604064,For sale,HK$ 25.53M ,,"$16,418",,High level,4,,"1,555 ",,5,,260,0,27 days before,27 days before,2 hours before,2018.09.08,07-07-2018
Sham Tseng,https://www.28hse.com/en/buy/district-g56,Seaview Garden,https://www.28hse.com/en/buy/estate-4504,603442,For sale,HK$ 7.50M ,"$6,555","$9,113",,Mid level,4,"1,144 ",823 ,,,,370,1,28 days before,28 days before,3 days before,2018.09.07,07-07-2018
Sham Tseng,https://www.28hse.com/en/buy/district-g56,Spring Seaview Terrace,https://www.28hse.com/en/buy/estate-4516,421680,For sale,HK$ 16.00M ,"$13,245","$16,860",,High level,3,"1,208 ",949 ,,27,,1011,0,29 days before,29 days before,3 days before,2018.09.06,07-07-2018
Ma On Shan,https://www.28hse.com/en/buy/district-g43,Mountain Shore,https://www.28hse.com/en/buy/estate-4043,522818,For sale,HK$ 6.90M ,"$10,360","$13,772",,,,666 ,501 ,,16,,1225,0,28 days before,20 days before,6 days before,2018.10.06,07-07-2018
"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Village,https://www.28hse.com/en/buy/estate-4357,548404,For sale,HK$ 6.98M ,"$9,971",,,,,700 ,,,,,2050,0,21 days before,21 days before,6 days before,2018.09.14,07-07-2018
"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Village,https://www.28hse.com/en/buy/estate-4357,548401,For sale,HK$ 2.88M ,"$5,760",,,,,500 ,,,,,1745,0,21 days before,21 days before,6 days before,2018.09.14,07-07-2018
"Tsuen Wan,Tai Wo Hau",https://www.28hse.com/en/buy/district-g49,Tsuen Lok Building,https://www.28hse.com/en/buy/estate-4617,585731,For sale,HK$ 3.68M ,,"$14,899",,,,,247 ,,,,2425,1,55 days before,55 days before,4 hours before,2018.08.10,07-07-2018
"Tsuen Wan,Tai Wo Hau",https://www.28hse.com/en/buy/district-g49,Belvedere Garden,https://www.28hse.com/en/buy/estate-4581,432873,For sale,HK$ 8.65M ,"$11,005","$12,573",3座,High level,3,786 ,688 ,,29,,1182,0,21 days before,19 days before,18 days before,2018.09.14,07-07-2018
"Sai Kung,Clear Water Bay",https://www.28hse.com/en/buy/district-g41,Sea View Villa,https://www.28hse.com/en/buy/estate-5667,608324,For sale For rent,HK$ 25.00M ,,"$16,656",,,4,,"1,501 ",,34,,555,0,21 days before,,21 days before,2018.09.14,07-07-2018
"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Park Royale,https://www.28hse.com/en/buy/estate-4257,589782,For sale,HK$ 5.70M ,"$8,742","$11,656",8座A,High level,2,652 ,489 ,,19,,355,0,49 days before,21 days before,4 days before,2018.08.16,07-07-2018
"Sai Kung,Clear Water Bay",https://www.28hse.com/en/buy/district-g41,The Giverny,https://www.28hse.com/en/buy/estate-5666,603552,For sale,HK$ 72.00M ,"$19,210","$30,367",,,,"3,748 ","2,371 ",,13,,370,0,28 days before,28 days before,28 days before,2018.09.07,07-07-2018
"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,One Regent Place,https://www.28hse.com/en/buy/estate-6310,589789,For sale,HK$ 9.88M ,"$8,806","$11,396",3座C,Mid level,4,"1,122 ",867 ,,6,,420,0,49 days before,21 days before,4 days before,2018.08.16,07-07-2018
"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Villa By the Park,https://www.28hse.com/en/buy/estate-4254,589794,For sale,HK$ 5.78M ,"$10,140","$13,473",5座B,High level,2,570 ,429 ,,16,,500,0,49 days before,21 days before,4 days before,2018.08.16,07-07-2018
"Sai Kung,Clear Water Bay",https://www.28hse.com/en/buy/district-g41,Balmoral Garden,https://www.28hse.com/en/buy/estate-7079,608332,For sale,HK$ 18.50M ,"$12,937","$17,114",,Low level,,"1,430 ","1,081 ",,,,270,0,21 days before,21 days before,28 days before,2018.09.14,07-07-2018
Tuen Mun,https://www.28hse.com/en/buy/district-g48,Tai Hing Gardens,https://www.28hse.com/en/buy/estate-4412,282468,For sale,HK$ 5.00M ,"$9,346","$11,933",,,2,535 ,419 ,,29,,915,1,2 months before,21 days before,7 days before,2018.07.31,07-07-2018
"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Village,https://www.28hse.com/en/buy/estate-4357,608304,For sale,HK$ 4.78M ,"$6,828",,,,,700 ,,,,,160,0,21 days before,21 days before,6 days before,2018.09.14,07-07-2018
Tuen Mun,https://www.28hse.com/en/buy/district-g48,Parkland Villas,https://www.28hse.com/en/buy/estate-4411,608251,For sale,HK$ 5.09M ,"$9,024","$13,360",,High level,,564 ,381 ,,18,,230,0,21 days before,20 days before,2 days before,2018.09.14,07-07-2018
"Tsuen Wan,Tai Wo Hau",https://www.28hse.com/en/buy/district-g49,Chung On Building,https://www.28hse.com/en/buy/estate-5527,584066,For sale,HK$ 5.38M ,,"$13,518",,,,,398 ,,48,,495,0,58 days before,58 days before,4 hours before,2018.08.08,07-07-2018
Tuen Mun,https://www.28hse.com/en/buy/district-g48,Village,https://www.28hse.com/en/buy/estate-4477,608261,For sale,HK$ 4.80M ,"$6,153","$7,351",,,3,780 ,653 ,$ 無,,,515,0,21 days before,21 days before,4 days before,2018.09.14,07-07-2018
"ShaTin,Tai Wai,Fotan",https://www.28hse.com/en/buy/district-g44,Golden Lion Garden,https://www.28hse.com/en/buy/estate-4094,608262,For sale,HK$ 5.25M ,"$9,905","$15,625",,,,530 ,336 ,,31,,210,0,21 days before,21 days before,4 days before,2018.09.14,07-07-2018
,,,,599132,For sale,HK$ 8.80M ,"$6,286",,,,,"1,400 ",,,,,710,0,34 days before,1 days before,1 days before,2018.09.01,07-07-2018
"ShaTin,Tai Wai,Fotan",https://www.28hse.com/en/buy/district-g44,Golden Lion Garden,https://www.28hse.com/en/buy/estate-4094,608269,For sale,HK$ 4.85M ,"$11,630","$17,963",,,,417 ,270 ,,31,,245,0,21 days before,21 days before,4 days before,2018.09.14,07-07-2018
Tuen Mun,https://www.28hse.com/en/buy/district-g48,Kam Fai Garden,https://www.28hse.com/en/buy/estate-4434,409761,For sale,HK$ 5.20M ,"$7,525","$9,075",,,3,691 ,573 ,,30,,1486,0,21 days before,21 days before,7 days before,2018.09.14,07-07-2018
"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Seasons Palace,https://www.28hse.com/en/buy/estate-4269,608266,For sale,HK$ 11.50M ,"$4,513","$12,679",,,3,"2,548 ",907 ,$ 2800,12,,405,0,21 days before,21 days before,8 days before,2018.09.14,07-07-2018
"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Kingswood Villas,https://www.28hse.com/en/buy/estate-4390,607133,For sale,HK$ 6.38M ,"$8,999","$11,664",中層,,2,709 ,547 ,,22,,215,0,23 days before,13 days before,7 days before,2018.09.12,07-07-2018
Tuen Mun,https://www.28hse.com/en/buy/district-g48,Eldo Court,https://www.28hse.com/en/buy/estate-4454,606847,For sale,HK$ 4.90M ,,"$11,502",,,,,426 ,,31,,135,0,23 days before,23 days before,2 days before,2018.09.12,07-07-2018
"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Kingswood Villas,https://www.28hse.com/en/buy/estate-4390,608250,For sale,HK$ 5.70M ,"$9,896","$12,896",,High level,2,576 ,442 ,,21,,275,0,21 days before,,7 days before,2018.09.14,07-07-2018
"Fan Ling,Sheung Shui",https://www.28hse.com/en/buy/district-g46,Village,https://www.28hse.com/en/buy/estate-4196,252575,For sale,HK$ 12.80M ,"$6,095",,,,4,"2,100 ",,,,,7107,2,20 months before,21 days before,1 days before,2018.09.14,07-07-2018
"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Village,https://www.28hse.com/en/buy/estate-4378,548017,For sale,HK$ 19.80M ,"$9,428",,,,,"2,100 ",,,,,1420,0,25 days before,25 days before,8 hours before,2018.09.10,07-07-2018
,,,,603471,For sale,HK$ 2.55M ,"$6,071",,,Ground Floor,1,420 ,,,,,1495,0,28 days before,7 days before,2 hours before,2018.09.07,07-07-2018
"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Village,https://www.28hse.com/en/buy/estate-4378,501706,For sale,HK$ 1.80M ,"$6,000","$9,000",,,1,300 ,200 ,,,,7186,1,25 days before,25 days before,8 hours before,2018.09.10,07-07-2018
"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Deep Bay Grove,https://www.28hse.com/en/buy/estate-4361,545678,For sale,HK$ 7.20M ,"$7,221","$9,769",,,4,997 ,737 ,,13,,895,0,28 days before,28 days before,8 hours before,2018.09.07,07-07-2018
"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Village,https://www.28hse.com/en/buy/estate-4357,491715,For sale,HK$ 13.00M ,"$6,190",,,,4,"2,100 ",,,,,2236,2,25 days before,25 days before,8 hours before,2018.09.10,07-07-2018
"Fan Ling,Sheung Shui",https://www.28hse.com/en/buy/district-g46,Village,https://www.28hse.com/en/buy/estate-4231,491057,For sale,HK$ 15.00M ,"$7,142",,,,5 + ,"2,100 ",,,,,1747,0,25 days before,25 days before,8 hours before,2018.09.10,07-07-2018
"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Village,https://www.28hse.com/en/buy/estate-4357,607375,For sale,HK$ 4.80M ,"$6,857",,,Ground Floor,3,700 ,,,,,1175,0,22 days before,22 days before,8 hours before,2018.09.12,07-07-2018
"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Hung Fat House,https://www.28hse.com/en/buy/estate-6451,593813,For sale,HK$ 5.68M ,"$9,627","$11,958",10/F D室,Mid level,3,590 ,475 ,$ 500,36,,610,0,43 days before,19 days before,19 days before,2018.08.23,07-07-2018
"Fan Ling,Sheung Shui",https://www.28hse.com/en/buy/district-g46,Village,https://www.28hse.com/en/buy/estate-4231,592888,For sale,HK$ 6.50M ,"$9,285",,,High level,3,700 ,,,21,,535,0,44 days before,44 days before,8 hours before,2018.08.22,07-07-2018
,,,,608120,For sale,HK$ 28.00M ,,"$20,305",19座A,High level,5 + ,,"1,379 ",$ 5 sq feet,4,,870,0,21 days before,21 days before,7 days before,2018.10.14,07-07-2018
"Tsuen Wan,Tai Wo Hau",https://www.28hse.com/en/buy/district-g49,IndiHome,https://www.28hse.com/en/buy/estate-4572,608134,For sale,HK$ 6.68M ,"$11,322","$15,755",,,,590 ,424 ,,13,,265,0,21 days before,21 days before,4 days before,2018.09.13,07-07-2018
Tuen Mun,https://www.28hse.com/en/buy/district-g48,Village,https://www.28hse.com/en/buy/estate-4477,608146,For sale For rent,HK$ 2.98M ,"$9,933","$11,037",,Ground Floor,1,300 ,270 ,,20,,1568,0,21 days before,21 days before,4 days before,2018.09.14,07-07-2018
Sham Tseng,https://www.28hse.com/en/buy/district-g56,Hong Kong Garden,https://www.28hse.com/en/buy/estate-4544,593078,For sale,HK$ 5.08M ,"$9,676","$14,190",,,,525 ,358 ,,32,,676,0,22 days before,21 days before,2 days before,2018.09.13,07-07-2018
Tuen Mun,https://www.28hse.com/en/buy/district-g48,Hong Lai Garden,https://www.28hse.com/en/buy/estate-4473,603384,For sale,HK$ 5.27M ,"$11,236","$14,558",,,2,469 ,362 ,,29,,205,0,28 days before,28 days before,1 days before,2018.09.07,07-07-2018
Tuen Mun,https://www.28hse.com/en/buy/district-g48,Chelsea Heights,https://www.28hse.com/en/buy/estate-4414,608154,For sale,HK$ 5.75M ,"$8,929","$11,252",,,,644 ,511 ,,20,,421,0,21 days before,21 days before,16 days before,2018.09.14,07-07-2018
Tuen Mun,https://www.28hse.com/en/buy/district-g48,Pierhead Garden,https://www.28hse.com/en/buy/estate-4429,608157,For sale,HK$ 5.80M ,"$7,902","$9,524",,,,734 ,609 ,,30,,356,0,21 days before,21 days before,16 days before,2018.09.14,07-07-2018
Sham Tseng,https://www.28hse.com/en/buy/district-g56,Sea Crest Villa,https://www.28hse.com/en/buy/estate-4541,608313,For sale,HK$ 5.80M ,"$10,662","$14,078",,High level,2,544 ,412 ,,23,,400,0,21 days before,12 days before,6 days before,2018.09.14,07-07-2018
Tuen Mun,https://www.28hse.com/en/buy/district-g48,Oceania Heights,https://www.28hse.com/en/buy/estate-4425,608161,For sale,HK$ 5.10M ,"$8,266","$11,160",,,,617 ,457 ,,14,,340,0,21 days before,21 days before,16 days before,2018.09.14,07-07-2018
Tuen Mun,https://www.28hse.com/en/buy/district-g48,Siu Hong Court,https://www.28hse.com/en/buy/estate-4417,608164,For sale,HK$ 4.60M ,"$8,113","$9,850",,,,567 ,467 ,,34,,410,0,21 days before,21 days before,16 days before,2018.09.14,07-07-2018
Tuen Mun,https://www.28hse.com/en/buy/district-g48,Siu Hong Court,https://www.28hse.com/en/buy/estate-4417,608165,For sale,HK$ 4.00M ,"$8,016","$9,662",,,,499 ,414 ,,34,,1570,1,21 days before,21 days before,16 days before,2018.09.14,07-07-2018
Sham Tseng,https://www.28hse.com/en/buy/district-g56,Sea Crest Villa,https://www.28hse.com/en/buy/estate-4541,608491,For sale,HK$ 6.40M ,"$10,684","$13,913",,Low level,,599 ,460 ,$ 1200,22,,495,0,21 days before,,7 days before,2018.09.14,07-07-2018
"Fan Ling,Sheung Shui",https://www.28hse.com/en/buy/district-g46,Camellia Court,https://www.28hse.com/en/buy/estate-4190,608105,For sale,HK$ 6.60M ,"$11,168","$13,415",,,,591 ,492 ,,24,,285,0,21 days before,21 days before,6 days before,2018.09.13,07-07-2018
Tuen Mun,https://www.28hse.com/en/buy/district-g48,Oceania Heights,https://www.28hse.com/en/buy/estate-4425,608160,For sale,HK$ 7.08M ,"$8,894","$12,123",,,,796 ,584 ,,14,,231,0,21 days before,21 days before,16 days before,2018.09.14,07-07-2018
"Sai Kung,Clear Water Bay",https://www.28hse.com/en/buy/district-g41,Apartment,https://www.28hse.com/en/buy/estate-4026,608107,For sale,HK$ 4.80M ,"$8,000","$9,600",,,,600 ,500 ,,,,585,0,21 days before,21 days before,3 days before,2018.09.13,07-07-2018
"Tsuen Wan,Tai Wo Hau",https://www.28hse.com/en/buy/district-g49,Luk Yeung Sun Chuen,https://www.28hse.com/en/buy/estate-4579,571441,For sale,HK$ 7.15M ,"$11,295","$14,622",,,,633 ,489 ,,,,665,0,2 months before,21 days before,4 days before,2018.07.20,07-07-2018
"Kwai Chung,Kwai Fong",https://www.28hse.com/en/buy/district-g50,Highland Park,https://www.28hse.com/en/buy/estate-4669,608122,For sale,HK$ 6.50M ,"$10,906","$13,514",1座高層,High level,2,596 ,481 ,,19,,560,0,21 days before,19 days before,7 days before,2018.09.13,07-07-2018
Sham Tseng,https://www.28hse.com/en/buy/district-g56,Seaview Garden,https://www.28hse.com/en/buy/estate-4504,375932,For sale,HK$ 5.50M ,"$6,715","$9,450",,Mid level,2,819 ,582 ,,,,1826,0,21 days before,21 days before,1 days before,2018.09.13,07-07-2018
"Fan Ling,Sheung Shui",https://www.28hse.com/en/buy/district-g46,Dawning Views,https://www.28hse.com/en/buy/estate-4170,608123,For sale,HK$ 5.88M ,"$10,829","$14,962",,,,543 ,393 ,,19,,510,0,21 days before,,18 days before,2018.09.13,07-07-2018
Sham Tseng,https://www.28hse.com/en/buy/district-g56,Peridot,https://www.28hse.com/en/buy/estate-4508,528356,For sale,HK$ 9.48M ,"$6,771","$8,208",,,4,"1,400 ","1,155 ",,,,1100,1,21 days before,21 days before,57 minutes before,2018.09.13,07-07-2018
"Tsuen Wan,Tai Wo Hau",https://www.28hse.com/en/buy/district-g49,IndiHome,https://www.28hse.com/en/buy/estate-4572,608110,For sale,HK$ 6.80M ,"$15,704","$21,795",,,,433 ,312 ,,12,,200,0,21 days before,21 days before,1 days before,2018.09.13,07-07-2018
Sham Tseng,https://www.28hse.com/en/buy/district-g56,Hong Kong Gold Coast,https://www.28hse.com/en/buy/estate-4501,459332,For sale,HK$ 5.50M ,"$9,016","$11,555",,,2,610 ,476 ,,,,1915,1,21 days before,21 days before,57 minutes before,2018.09.13,07-07-2018
Ma On Shan,https://www.28hse.com/en/buy/district-g43,Double Cove,https://www.28hse.com/en/buy/estate-7508,589655,For sale,HK$ 12.98M ,"$13,178","$16,430",,High level,2,985 ,790 ,,5,,310,0,50 days before,21 days before,8 days before,2018.08.16,07-07-2018
Ma On Shan,https://www.28hse.com/en/buy/district-g43,Double Cove,https://www.28hse.com/en/buy/estate-7508,571468,For sale,HK$ 7.88M ,,"$15,125",,High level,,,521 ,,4,,1107,0,46 days before,3 days before,8 days before,2018.08.20,07-07-2018
"Fan Ling,Sheung Shui",https://www.28hse.com/en/buy/district-g46,Village,https://www.28hse.com/en/buy/estate-4196,596766,For sale,HK$ 3.48M ,"$10,235",,,High level,1,340 ,,,,,1080,1,38 days before,17 days before,1 hours before,2018.08.28,07-07-2018
,,,,608033,For sale,HK$ 5.37M ,,"$17,664",,,,,304 ,,,,140,0,21 days before,21 days before,9 days before,2018.09.13,07-07-2018
"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Uptown,https://www.28hse.com/en/buy/estate-6210,608034,For sale,HK$ 10.28M ,,"$6,969",,,,,"1,475 ",,6,,575,0,21 days before,21 days before,4 days before,2018.09.13,07-07-2018
Tuen Mun,https://www.28hse.com/en/buy/district-g48,Grandeur Gardens,https://www.28hse.com/en/buy/estate-5708,567207,For sale,HK$ 4.60M ,,"$11,031",,,,,417 ,,31,,1305,0,38 days before,21 days before,2 days before,2018.09.26,07-07-2018
